issue_key,issue_type,priority,status,component,project,reporter,assignee,story_points,resolution_hours,comments_count,watchers,reopened,sprint,label
PROJ-B-2399,Task,Medium,Done,API,PROJ-B,user_12,dev_6,,55.6,1,1,0,Sprint 8,ux
PROJ-A-2400,Bug,Critical,Done,Infra,PROJ-C,user_16,dev_11,,5.9,7,13,0,,flaky-test
PROJ-A-2401,Bug,High,Won't Fix,Frontend,PROJ-A,user_16,dev_10,,55.7,8,9,0,,backend
PROJ-C-2402,Bug,Low,Won't Fix,Backend,PROJ-B,user_21,dev_10,,128.7,1,1,0,,backend
PROJ-D-2403,Task,High,Won't Fix,Auth,PROJ-B,user_20,dev_13,,5.8,4,7,0,Sprint 4,performance
PROJ-B-2404,Task,Medium,Resolved,Infra,PROJ-C,user_20,dev_10,,2.0,2,5,0,Sprint 23,security
PROJ-B-2405,Story,Low,Resolved,Backend,PROJ-C,user_4,dev_13,2.0,300.0,0,1,0,Sprint 13,backend
PROJ-C-2406,Improvement,Low,Won't Fix,Testing,PROJ-C,user_11,dev_3,,178.0,0,1,0,,tech-debt
PROJ-B-2407,Task,Low,Resolved,Infra,PROJ-C,user_13,dev_10,,168.4,1,1,0,Sprint 22,frontend
PROJ-B-2408,Story,High,Duplicate,Auth,PROJ-C,user_9,dev_6,3.0,32.8,4,2,0,Sprint 17,
PROJ-A-2409,Improvement,Critical,Done,Database,PROJ-D,user_4,dev_14,,1.7,9,7,0,,ux
PROJ-D-2410,Bug,Medium,Won't Fix,Auth,PROJ-C,user_12,dev_1,,219.8,1,2,0,,regression
PROJ-D-2411,Bug,High,Closed,Auth,PROJ-A,user_9,dev_5,,9.2,7,2,1,,
PROJ-B-2412,Bug,Critical,Done,Auth,PROJ-B,user_13,dev_10,,0.5,11,4,0,,regression
PROJ-B-2413,Bug,Medium,Done,Infra,PROJ-A,user_16,dev_6,,2.4,4,1,1,,regression
PROJ-A-2414,Story,Low,Won't Fix,API,PROJ-A,user_6,dev_11,5.0,335.6,1,1,0,Sprint 24,
PROJ-C-2415,Epic,Medium,Closed,Auth,PROJ-D,user_10,dev_8,13.0,101.2,1,2,0,,backend
PROJ-A-2416,Bug,High,Duplicate,Testing,PROJ-C,user_13,dev_11,,4.5,2,5,1,,performance
PROJ-C-2417,Bug,Medium,Done,Frontend,PROJ-B,user_7,dev_9,,4.4,1,3,0,,performance
PROJ-C-2418,Story,High,Done,Frontend,PROJ-A,user_19,dev_11,21.0,43.6,4,6,0,Sprint 22,tech-debt
PROJ-A-2419,Epic,Critical,Done,Testing,PROJ-C,user_24,dev_3,1.0,18.9,4,6,0,,regression
PROJ-D-2420,Bug,Medium,Closed,Backend,PROJ-C,user_19,dev_2,,68.5,1,1,0,,frontend
PROJ-A-2421,Story,Medium,Closed,API,PROJ-D,user_17,dev_13,13.0,160.6,3,3,0,Sprint 18,backend
PROJ-C-2422,Bug,Medium,Resolved,Backend,PROJ-D,user_13,dev_4,,2.5,2,3,0,,security
PROJ-D-2423,Bug,Critical,Done,Testing,PROJ-D,user_13,dev_8,,10.5,9,2,0,,backend
PROJ-D-2424,Sub-task,Low,Done,Frontend,PROJ-B,user_21,dev_11,3.0,49.5,4,1,0,Sprint 5,ux
PROJ-A-2425,Sub-task,Medium,Done,Mobile,PROJ-A,user_2,dev_8,3.0,24.4,3,1,0,Sprint 12,
PROJ-D-2426,Bug,Medium,Won't Fix,Frontend,PROJ-D,user_10,dev_3,,32.8,2,1,0,,tech-debt
PROJ-D-2427,Epic,Medium,Done,Database,PROJ-D,user_22,dev_4,13.0,148.9,4,1,0,,
PROJ-A-2428,Task,Low,Done,Auth,PROJ-D,user_13,dev_3,,42.3,0,1,0,Sprint 2,frontend
PROJ-B-2429,Improvement,Medium,Done,Mobile,PROJ-A,user_9,dev_10,,141.3,5,1,0,,tech-debt
PROJ-D-2430,Story,Medium,Resolved,Frontend,PROJ-A,user_1,dev_2,8.0,109.4,1,2,0,Sprint 10,tech-debt
PROJ-A-2431,Story,Low,Done,Infra,PROJ-D,user_14,dev_4,13.0,146.4,1,1,0,Sprint 7,regression
PROJ-A-2432,Story,Medium,Done,Infra,PROJ-D,user_16,dev_6,5.0,122.5,4,2,0,Sprint 15,tech-debt
PROJ-B-2433,Task,Medium,Resolved,Backend,PROJ-C,user_20,dev_11,,123.0,6,5,0,Sprint 22,frontend
PROJ-D-2434,Bug,Medium,Duplicate,Mobile,PROJ-D,user_15,dev_14,,47.8,3,4,1,,flaky-test
PROJ-C-2435,Bug,Medium,Closed,Backend,PROJ-B,user_1,dev_11,,42.9,5,1,1,,tech-debt
PROJ-C-2436,Bug,High,Done,Auth,PROJ-B,user_17,dev_5,,9.0,6,6,1,,security
PROJ-D-2437,Task,Medium,Closed,Auth,PROJ-D,user_24,dev_3,,1.4,2,3,0,Sprint 7,
PROJ-D-2438,Bug,Low,Duplicate,Database,PROJ-A,user_13,dev_2,,52.2,2,1,1,,
PROJ-A-2439,Task,Low,Closed,Testing,PROJ-C,user_15,dev_9,,7.1,1,2,1,Sprint 15,regression
PROJ-A-2440,Sub-task,Medium,Done,Testing,PROJ-A,user_16,dev_1,3.0,54.1,2,1,0,Sprint 16,performance
PROJ-C-2441,Bug,Medium,Done,API,PROJ-D,user_16,dev_9,,2.2,7,3,0,,security
PROJ-D-2442,Task,High,Duplicate,Backend,PROJ-B,user_2,dev_1,,53.9,5,5,0,Sprint 22,security
PROJ-A-2443,Story,Low,Resolved,Auth,PROJ-C,user_17,dev_14,1.0,401.4,1,1,0,Sprint 1,backend
PROJ-C-2444,Improvement,Low,Resolved,Testing,PROJ-A,user_11,dev_7,,43.0,0,3,0,,
PROJ-C-2445,Bug,Medium,Done,Backend,PROJ-A,user_8,dev_6,,26.6,4,1,0,,backend
PROJ-B-2446,Task,Low,Closed,Auth,PROJ-D,user_20,dev_7,,682.9,0,1,0,Sprint 15,backend
PROJ-D-2447,Improvement,Medium,Done,Frontend,PROJ-C,user_3,dev_3,,172.3,4,2,0,,security
PROJ-B-2448,Epic,Medium,Done,Backend,PROJ-B,user_12,dev_14,5.0,28.4,2,3,0,,backend
PROJ-A-2449,Task,Critical,Won't Fix,Frontend,PROJ-D,user_20,dev_3,,13.4,11,5,0,Sprint 3,regression
PROJ-A-2450,Story,Medium,Done,Backend,PROJ-C,user_16,dev_13,2.0,42.3,2,1,0,Sprint 10,frontend
PROJ-C-2451,Story,Medium,Done,API,PROJ-A,user_14,dev_11,3.0,97.1,3,1,0,Sprint 16,backend
PROJ-A-2452,Improvement,Medium,Won't Fix,Database,PROJ-D,user_16,dev_1,,66.9,1,3,0,,flaky-test
PROJ-B-2453,Story,Medium,Done,Infra,PROJ-A,user_21,dev_4,13.0,117.5,2,1,0,Sprint 2,regression
PROJ-D-2454,Bug,Low,Resolved,Testing,PROJ-A,user_17,dev_12,,109.7,0,2,0,,backend
PROJ-C-2455,Epic,High,Resolved,Infra,PROJ-D,user_11,dev_2,8.0,6.9,6,2,0,,
PROJ-C-2456,Task,Medium,Won't Fix,Infra,PROJ-D,user_17,dev_10,,157.8,2,2,0,Sprint 17,
PROJ-A-2457,Task,Medium,Resolved,Frontend,PROJ-D,user_19,dev_8,,119.4,1,3,0,Sprint 1,regression
PROJ-C-2458,Bug,Medium,Resolved,Mobile,PROJ-D,user_22,dev_3,,88.7,2,1,0,,frontend
PROJ-C-2459,Task,Medium,Done,Auth,PROJ-D,user_1,dev_7,,44.1,4,1,0,Sprint 4,flaky-test
PROJ-D-2460,Story,High,Done,Infra,PROJ-A,user_12,dev_7,1.0,42.5,6,8,0,Sprint 11,performance
PROJ-C-2461,Task,High,Won't Fix,API,PROJ-B,user_15,dev_12,,5.4,11,3,0,Sprint 17,flaky-test
PROJ-D-2462,Bug,Medium,Done,Infra,PROJ-B,user_18,,,131.7,4,4,0,,
PROJ-B-2463,Task,Medium,Resolved,Backend,PROJ-D,user_23,dev_6,,15.2,2,1,0,Sprint 2,ux
PROJ-C-2464,Sub-task,High,Done,Frontend,PROJ-A,user_14,dev_1,1.0,26.9,7,3,0,Sprint 1,backend
PROJ-B-2465,Bug,Medium,Done,Mobile,PROJ-B,user_1,dev_8,,95.0,2,2,0,,ux
PROJ-D-2466,Sub-task,Medium,Done,Backend,PROJ-B,user_13,dev_1,1.0,53.5,5,1,0,Sprint 6,tech-debt
PROJ-C-2467,Story,Medium,Done,Mobile,PROJ-B,user_15,dev_3,8.0,122.1,4,1,0,Sprint 11,tech-debt
PROJ-A-2468,Improvement,Low,Duplicate,Backend,PROJ-A,user_7,dev_11,,126.5,0,1,0,,performance
PROJ-A-2469,Task,High,Won't Fix,Backend,PROJ-D,user_15,dev_5,,3.1,11,3,0,Sprint 4,security
PROJ-C-2470,Story,Critical,Closed,Testing,PROJ-D,user_20,dev_8,13.0,0.5,9,12,0,Sprint 24,tech-debt
PROJ-D-2471,Task,Medium,Resolved,Database,PROJ-D,user_10,dev_9,,134.4,3,3,0,Sprint 11,tech-debt
PROJ-A-2472,Improvement,Medium,Closed,Database,PROJ-C,user_14,dev_7,,103.0,5,2,0,,flaky-test
PROJ-B-2473,Story,Medium,Resolved,Auth,PROJ-C,user_6,dev_9,1.0,159.3,2,5,0,Sprint 5,regression
PROJ-D-2474,Bug,Low,Resolved,Frontend,PROJ-C,user_14,,,94.9,0,1,1,,security
PROJ-D-2475,Task,Low,Done,API,PROJ-A,user_24,dev_3,,371.5,0,1,0,Sprint 10,
PROJ-C-2476,Task,Low,Done,API,PROJ-B,user_22,dev_13,,95.6,1,1,0,Sprint 5,
PROJ-B-2477,Task,Medium,Closed,API,PROJ-B,user_12,dev_5,,116.2,1,3,0,Sprint 24,frontend
PROJ-D-2478,Task,Medium,Duplicate,Testing,PROJ-A,user_11,dev_10,,21.6,6,3,0,Sprint 22,frontend
PROJ-C-2479,Story,Medium,Resolved,Backend,PROJ-A,user_20,dev_8,1.0,94.2,4,1,0,Sprint 22,backend
PROJ-B-2480,Improvement,High,Won't Fix,Database,PROJ-D,user_22,dev_12,,45.0,10,1,0,,
PROJ-D-2481,Bug,Medium,Resolved,Frontend,PROJ-D,user_24,dev_1,,1.3,1,1,0,,performance
PROJ-A-2482,Story,High,Closed,Backend,PROJ-C,user_19,dev_8,21.0,55.0,5,7,0,Sprint 3,performance
PROJ-B-2483,Bug,Low,Won't Fix,Mobile,PROJ-C,user_2,dev_7,,234.3,1,1,0,,security
PROJ-D-2484,Bug,Medium,Done,Database,PROJ-A,user_22,dev_1,,53.9,6,2,0,,performance
PROJ-B-2485,Bug,Medium,Done,Database,PROJ-C,user_20,dev_13,,42.7,3,2,1,,
PROJ-A-2486,Story,Medium,Resolved,Infra,PROJ-B,user_1,,8.0,312.0,6,1,0,Sprint 6,regression
PROJ-D-2487,Task,Critical,Done,Infra,PROJ-A,user_8,dev_10,,3.2,14,4,0,Sprint 13,
PROJ-A-2488,Story,Critical,Done,Testing,PROJ-A,user_14,dev_12,21.0,7.1,12,7,0,Sprint 16,tech-debt
PROJ-C-2489,Story,Medium,Closed,Frontend,PROJ-B,user_9,dev_10,21.0,152.7,1,1,0,Sprint 7,regression
PROJ-C-2490,Bug,High,Done,Mobile,PROJ-D,user_2,dev_12,,10.5,5,5,0,,tech-debt
PROJ-D-2491,Bug,Medium,Won't Fix,Frontend,PROJ-D,user_23,dev_6,,29.9,2,1,0,,tech-debt
PROJ-D-2492,Bug,Low,Duplicate,Frontend,PROJ-B,user_5,dev_1,,0.5,0,3,0,,
PROJ-B-2493,Bug,Low,Closed,Testing,PROJ-B,user_23,dev_2,,53.9,1,1,0,,regression
PROJ-D-2494,Story,Medium,Closed,Testing,PROJ-C,user_8,dev_5,3.0,1.3,5,1,0,Sprint 18,frontend
PROJ-C-2495,Task,High,Resolved,Backend,PROJ-A,user_16,dev_2,,20.1,7,2,0,Sprint 3,ux
PROJ-D-2496,Story,Low,Done,Auth,PROJ-C,user_22,dev_14,13.0,58.2,0,1,0,Sprint 6,security
PROJ-B-2497,Story,Low,Done,Testing,PROJ-B,user_16,dev_10,13.0,121.4,1,1,0,Sprint 10,regression
PROJ-C-2498,Bug,High,Resolved,Frontend,PROJ-C,user_13,dev_1,,39.0,3,1,0,,frontend
PROJ-D-2499,Improvement,Medium,Resolved,Infra,PROJ-B,user_20,dev_6,,132.8,3,1,0,,security
PROJ-A-2500,Story,High,Done,Auth,PROJ-C,user_15,dev_8,5.0,42.5,5,4,0,Sprint 16,tech-debt
PROJ-A-2501,Story,Low,Resolved,Backend,PROJ-C,user_1,dev_8,21.0,68.4,0,2,0,Sprint 13,backend
PROJ-A-2502,Bug,Low,Closed,Auth,PROJ-D,user_22,dev_13,,75.3,2,1,0,,performance
PROJ-A-2503,Bug,Critical,Done,API,PROJ-B,user_3,dev_13,,12.4,8,4,0,,security
PROJ-B-2504,Story,Low,Resolved,Mobile,PROJ-C,user_6,dev_8,13.0,153.8,1,3,0,Sprint 24,frontend
PROJ-A-2505,Story,Medium,Done,Auth,PROJ-A,user_22,,8.0,25.0,0,3,0,Sprint 24,frontend
PROJ-A-2506,Story,Low,Done,Frontend,PROJ-C,user_14,dev_6,2.0,186.7,0,1,0,Sprint 9,regression
PROJ-D-2507,Story,Medium,Resolved,Backend,PROJ-C,user_4,dev_11,8.0,98.1,1,3,0,Sprint 16,regression
PROJ-A-2508,Story,Low,Won't Fix,Mobile,PROJ-A,user_18,dev_3,1.0,203.1,0,1,0,Sprint 11,performance
PROJ-A-2509,Task,Critical,Done,Frontend,PROJ-B,user_15,dev_1,,1.2,10,2,0,Sprint 9,tech-debt
PROJ-D-2510,Improvement,Medium,Won't Fix,Mobile,PROJ-D,user_9,dev_2,,29.3,3,1,0,,performance
PROJ-C-2511,Task,Critical,Done,Infra,PROJ-D,user_18,dev_5,,6.7,6,3,0,Sprint 10,frontend
PROJ-B-2512,Epic,Low,Done,API,PROJ-D,user_3,dev_13,13.0,449.1,0,2,0,,ux
PROJ-B-2513,Bug,Low,Done,Infra,PROJ-A,user_10,dev_10,,19.8,4,1,1,,flaky-test
PROJ-C-2514,Bug,Low,Done,Frontend,PROJ-C,user_17,dev_5,,250.5,3,1,0,,backend
PROJ-D-2515,Bug,Low,Done,Frontend,PROJ-B,user_7,dev_10,,86.6,2,1,0,,frontend
PROJ-C-2516,Task,High,Won't Fix,Frontend,PROJ-C,user_15,dev_14,,3.3,7,3,0,Sprint 11,frontend
PROJ-B-2517,Improvement,Medium,Done,Database,PROJ-D,user_1,dev_1,,9.7,3,2,0,,tech-debt
PROJ-B-2518,Bug,Critical,Done,API,PROJ-C,user_11,dev_1,,2.6,13,4,0,,
PROJ-C-2519,Epic,High,Resolved,Mobile,PROJ-A,user_17,dev_9,13.0,96.2,7,4,0,,regression
PROJ-A-2520,Bug,High,Done,Testing,PROJ-A,user_5,dev_2,,0.5,6,6,0,,security
PROJ-B-2521,Epic,Medium,Resolved,Frontend,PROJ-B,user_7,dev_7,5.0,60.0,5,1,0,,security
PROJ-C-2522,Bug,High,Done,Frontend,PROJ-B,user_19,dev_10,,14.8,4,2,0,,ux
PROJ-A-2523,Bug,High,Done,Mobile,PROJ-D,user_24,dev_4,,14.6,7,5,0,,performance
PROJ-A-2524,Story,High,Resolved,Testing,PROJ-B,user_15,dev_7,21.0,36.5,8,11,0,Sprint 21,security
PROJ-D-2525,Bug,High,Done,Infra,PROJ-C,user_3,dev_8,,7.0,3,3,0,,security
PROJ-C-2526,Bug,Low,Done,Infra,PROJ-A,user_15,dev_5,,48.4,0,1,0,,flaky-test
PROJ-B-2527,Bug,Medium,Done,Frontend,PROJ-A,user_5,dev_13,,17.5,1,3,1,,flaky-test
PROJ-D-2528,Task,Low,Done,Backend,PROJ-A,user_23,dev_12,,126.5,0,2,0,Sprint 22,backend
PROJ-B-2529,Story,Medium,Resolved,Database,PROJ-B,user_12,dev_12,2.0,14.1,2,2,0,Sprint 15,performance
PROJ-A-2530,Bug,High,Done,Infra,PROJ-A,user_20,dev_1,,22.2,6,5,1,,
PROJ-C-2531,Story,Low,Closed,Backend,PROJ-A,user_5,dev_4,13.0,225.0,0,1,0,Sprint 21,regression
PROJ-A-2532,Task,High,Closed,Database,PROJ-A,user_3,dev_10,,3.1,10,1,0,Sprint 13,regression
PROJ-A-2533,Bug,High,Done,Frontend,PROJ-D,user_9,dev_3,,16.0,6,6,0,,security
PROJ-A-2534,Story,High,Won't Fix,API,PROJ-D,user_9,dev_10,5.0,11.3,7,3,0,Sprint 17,
PROJ-C-2535,Bug,High,Duplicate,Auth,PROJ-B,user_7,dev_12,,9.6,5,1,0,,
PROJ-D-2536,Bug,High,Closed,Auth,PROJ-A,user_2,dev_5,,9.8,3,6,1,,performance
PROJ-B-2537,Task,Medium,Done,Frontend,PROJ-B,user_23,dev_10,,4.3,1,1,0,Sprint 4,tech-debt
PROJ-A-2538,Bug,Medium,Done,Infra,PROJ-A,user_23,dev_13,,45.3,4,3,1,,regression
PROJ-B-2539,Story,Critical,Done,Backend,PROJ-A,user_21,dev_10,5.0,5.8,13,7,0,Sprint 11,frontend
PROJ-B-2540,Task,High,Done,API,PROJ-A,user_16,dev_13,,30.1,9,2,0,Sprint 1,performance
PROJ-D-2541,Bug,Low,Done,Mobile,PROJ-B,user_9,dev_6,,69.8,1,1,0,,backend
PROJ-C-2542,Story,High,Resolved,Database,PROJ-B,user_13,dev_2,2.0,28.5,3,4,0,Sprint 1,performance
PROJ-B-2543,Bug,Medium,Done,Frontend,PROJ-A,user_19,dev_7,,8.3,4,1,0,,security
PROJ-D-2544,Sub-task,Low,Duplicate,API,PROJ-C,user_20,dev_13,1.0,69.7,2,1,0,Sprint 3,regression
PROJ-B-2545,Story,High,Done,Testing,PROJ-B,user_17,dev_3,8.0,39.4,1,3,0,Sprint 23,
PROJ-A-2546,Task,High,Resolved,API,PROJ-D,user_6,dev_1,,7.4,4,2,0,Sprint 15,flaky-test
PROJ-D-2547,Story,Medium,Won't Fix,Infra,PROJ-B,user_4,dev_10,8.0,21.9,3,2,0,Sprint 1,performance
PROJ-C-2548,Bug,High,Done,Testing,PROJ-A,user_1,dev_3,,11.2,6,4,0,,
PROJ-C-2549,Task,Medium,Won't Fix,Database,PROJ-C,user_18,dev_9,,30.4,2,6,0,Sprint 23,flaky-test
PROJ-A-2550,Epic,Low,Done,Testing,PROJ-A,user_19,dev_10,3.0,388.3,0,1,0,,security
PROJ-A-2551,Story,High,Duplicate,API,PROJ-D,user_9,dev_11,21.0,70.5,4,2,0,Sprint 16,backend
PROJ-B-2552,Improvement,Medium,Duplicate,Infra,PROJ-B,user_13,dev_11,,58.5,2,1,0,,backend
PROJ-D-2553,Improvement,Medium,Done,Testing,PROJ-B,user_8,dev_6,,35.7,3,1,0,,tech-debt
PROJ-D-2554,Bug,High,Resolved,Backend,PROJ-A,user_23,dev_11,,1.2,4,1,1,,
PROJ-D-2555,Bug,Medium,Done,Infra,PROJ-A,user_13,dev_6,,24.6,1,1,0,,flaky-test
PROJ-D-2556,Story,High,Done,Backend,PROJ-D,user_15,dev_4,21.0,0.6,7,5,0,Sprint 17,security
PROJ-B-2557,Story,Medium,Done,Backend,PROJ-C,user_11,dev_8,8.0,4.7,5,1,0,Sprint 9,backend
PROJ-D-2558,Improvement,High,Done,Testing,PROJ-D,user_12,dev_5,,13.2,2,3,0,,regression
PROJ-D-2559,Improvement,Medium,Closed,Testing,PROJ-C,user_14,dev_7,,49.0,2,2,0,,
PROJ-C-2560,Bug,High,Done,Mobile,PROJ-B,user_4,dev_9,,74.5,3,3,0,,
PROJ-C-2561,Bug,Low,Resolved,Mobile,PROJ-C,user_1,dev_13,,33.4,0,1,0,,
PROJ-B-2562,Task,Critical,Done,API,PROJ-C,user_24,dev_13,,13.8,9,5,0,Sprint 5,flaky-test
PROJ-A-2563,Bug,Medium,Duplicate,Infra,PROJ-B,user_4,dev_14,,125.2,8,4,0,,regression
PROJ-C-2564,Improvement,Medium,Done,Mobile,PROJ-B,user_19,dev_5,,24.7,2,3,0,,regression
PROJ-A-2565,Story,Medium,Done,Backend,PROJ-B,user_9,dev_11,2.0,195.5,3,3,0,Sprint 6,tech-debt
PROJ-B-2566,Task,Medium,Resolved,Mobile,PROJ-D,user_10,dev_14,,44.2,0,5,0,Sprint 15,regression
PROJ-C-2567,Bug,Medium,Won't Fix,Database,PROJ-B,user_4,dev_5,,18.4,3,1,0,,frontend
PROJ-C-2568,Story,Medium,Resolved,API,PROJ-A,user_20,dev_14,3.0,456.9,1,1,0,Sprint 9,flaky-test
PROJ-B-2569,Story,Low,Done,Infra,PROJ-B,user_9,dev_4,21.0,149.5,0,1,0,Sprint 3,
PROJ-D-2570,Story,High,Done,Infra,PROJ-B,user_13,dev_6,8.0,1.6,2,3,0,Sprint 19,security
PROJ-B-2571,Bug,Medium,Done,Auth,PROJ-B,user_12,dev_2,,10.6,1,2,0,,
PROJ-A-2572,Task,Low,Closed,Infra,PROJ-C,user_11,dev_3,,288.1,2,1,0,Sprint 21,
PROJ-A-2573,Improvement,Low,Done,API,PROJ-D,user_12,dev_1,,97.7,3,1,0,,performance
PROJ-D-2574,Bug,Low,Done,Database,PROJ-B,user_18,dev_2,,126.5,0,4,0,,tech-debt
PROJ-B-2575,Bug,Medium,Closed,Infra,PROJ-D,user_12,dev_2,,10.8,1,2,0,,
PROJ-B-2576,Bug,High,Resolved,Auth,PROJ-A,user_16,dev_8,,30.1,5,2,0,,ux
PROJ-D-2577,Task,Medium,Resolved,API,PROJ-A,user_5,dev_8,,54.7,1,2,0,Sprint 13,security
PROJ-B-2578,Story,Medium,Done,Backend,PROJ-B,user_20,dev_2,3.0,57.2,1,1,0,Sprint 13,
PROJ-C-2579,Story,Medium,Closed,Frontend,PROJ-A,user_12,dev_13,2.0,99.5,5,1,1,Sprint 23,security
PROJ-B-2580,Bug,Medium,Done,Frontend,PROJ-D,user_21,dev_14,,58.0,0,4,0,,ux
PROJ-C-2581,Story,Low,Done,Backend,PROJ-C,user_11,dev_6,8.0,33.1,0,1,0,Sprint 3,security
PROJ-B-2582,Story,Medium,Resolved,Mobile,PROJ-B,user_9,dev_5,1.0,987.1,5,1,0,Sprint 20,performance
PROJ-C-2583,Story,Low,Resolved,Infra,PROJ-A,user_18,dev_3,13.0,384.6,2,1,0,Sprint 14,security
PROJ-A-2584,Sub-task,Medium,Resolved,Testing,PROJ-D,user_3,dev_5,2.0,2.7,5,2,1,Sprint 2,
PROJ-D-2585,Bug,High,Done,Frontend,PROJ-D,user_20,dev_5,,19.8,10,3,1,,ux
PROJ-A-2586,Task,Medium,Won't Fix,Mobile,PROJ-A,user_17,dev_5,,357.4,2,3,0,Sprint 10,frontend
PROJ-C-2587,Story,Medium,Done,Frontend,PROJ-D,user_14,dev_3,5.0,183.0,4,2,0,Sprint 9,flaky-test
PROJ-D-2588,Story,High,Won't Fix,Backend,PROJ-D,user_1,dev_3,5.0,32.5,3,6,0,Sprint 13,ux
PROJ-A-2589,Task,High,Done,Infra,PROJ-B,user_17,dev_4,,10.3,5,2,0,Sprint 11,
PROJ-A-2590,Task,Low,Done,Infra,PROJ-D,user_8,dev_7,,124.9,0,1,0,Sprint 2,regression
PROJ-C-2591,Sub-task,High,Done,Mobile,PROJ-A,user_5,dev_12,2.0,20.4,8,4,0,Sprint 16,
PROJ-B-2592,Bug,Medium,Done,Backend,PROJ-B,user_5,dev_12,,83.8,5,4,0,,backend
PROJ-B-2593,Bug,Medium,Done,Mobile,PROJ-A,user_9,dev_12,,64.0,2,1,0,,
PROJ-C-2594,Task,Medium,Won't Fix,Infra,PROJ-C,user_3,dev_14,,3.7,2,1,0,Sprint 5,ux
PROJ-A-2595,Story,Medium,Done,Testing,PROJ-A,user_19,dev_2,5.0,84.8,2,2,0,Sprint 1,
PROJ-B-2596,Bug,High,Closed,Infra,PROJ-A,user_23,dev_10,,21.7,5,4,0,,backend
PROJ-B-2597,Bug,Medium,Won't Fix,API,PROJ-B,user_9,dev_4,,67.7,3,5,0,,frontend
PROJ-A-2598,Bug,Medium,Closed,Testing,PROJ-D,user_22,dev_4,,4.6,1,1,0,,performance
PROJ-C-2599,Improvement,Medium,Done,Mobile,PROJ-A,user_18,dev_1,,141.4,2,2,0,,ux
PROJ-C-2600,Bug,High,Duplicate,API,PROJ-B,user_16,dev_10,,1.1,4,5,0,,regression
PROJ-B-2601,Bug,Medium,Done,Backend,PROJ-C,user_1,dev_8,,31.2,2,1,0,,ux
PROJ-C-2602,Bug,High,Closed,Database,PROJ-B,user_2,dev_1,,30.5,7,3,0,,backend
PROJ-A-2603,Bug,High,Resolved,Frontend,PROJ-B,user_14,dev_8,,9.4,5,5,1,,security
PROJ-C-2604,Bug,High,Done,API,PROJ-D,user_14,dev_7,,9.3,4,5,0,,regression
PROJ-D-2605,Story,High,Resolved,Frontend,PROJ-A,user_1,dev_9,21.0,0.6,7,6,0,Sprint 8,security
PROJ-C-2606,Bug,Low,Done,Auth,PROJ-C,user_16,dev_8,,0.5,0,2,0,,security
PROJ-C-2607,Task,High,Done,Backend,PROJ-B,user_15,dev_5,,0.6,6,1,0,Sprint 22,ux
PROJ-C-2608,Bug,Low,Done,Database,PROJ-A,user_15,dev_8,,179.9,0,1,0,,tech-debt
PROJ-D-2609,Story,Low,Duplicate,Auth,PROJ-A,user_12,dev_14,2.0,41.0,1,1,0,Sprint 16,ux
PROJ-A-2610,Improvement,Medium,Won't Fix,Auth,PROJ-B,user_16,dev_11,,9.6,5,2,0,,flaky-test
PROJ-C-2611,Task,High,Done,Infra,PROJ-A,user_14,dev_10,,20.9,3,5,0,Sprint 14,tech-debt
PROJ-B-2612,Story,Medium,Done,Auth,PROJ-B,user_24,dev_12,1.0,22.3,4,1,0,Sprint 2,regression
PROJ-C-2613,Bug,Low,Done,Backend,PROJ-B,user_15,dev_12,,129.1,2,1,0,,regression
PROJ-D-2614,Bug,Medium,Closed,API,PROJ-B,user_23,dev_3,,15.5,4,2,0,,frontend
PROJ-D-2615,Task,High,Won't Fix,Backend,PROJ-C,user_15,,,2.4,4,5,0,Sprint 18,
PROJ-B-2616,Sub-task,Medium,Duplicate,API,PROJ-B,user_19,dev_7,2.0,41.4,3,5,0,Sprint 21,ux
PROJ-D-2617,Task,Low,Resolved,Auth,PROJ-D,user_8,dev_12,,515.8,1,1,0,Sprint 7,backend
PROJ-D-2618,Story,Low,Closed,Auth,PROJ-A,user_2,dev_4,8.0,264.9,0,1,0,Sprint 12,
PROJ-D-2619,Task,High,Done,Testing,PROJ-C,user_2,dev_5,,23.6,5,2,0,Sprint 15,flaky-test
PROJ-A-2620,Story,Medium,Done,Database,PROJ-A,user_10,dev_9,8.0,109.9,4,3,0,Sprint 22,frontend
PROJ-D-2621,Bug,High,Closed,API,PROJ-C,user_3,dev_7,,13.8,6,4,0,,regression
PROJ-C-2622,Story,High,Closed,Auth,PROJ-D,user_23,,3.0,45.6,2,10,0,Sprint 2,
PROJ-B-2623,Epic,Low,Resolved,Infra,PROJ-C,user_17,dev_6,5.0,320.9,3,1,0,,
PROJ-C-2624,Bug,High,Done,Testing,PROJ-C,user_8,dev_10,,7.0,3,5,1,,ux
PROJ-C-2625,Task,High,Done,Frontend,PROJ-C,user_23,dev_14,,26.4,9,6,0,Sprint 22,performance
PROJ-B-2626,Bug,Critical,Done,Testing,PROJ-A,user_4,dev_11,,0.5,10,4,1,,
PROJ-A-2627,Story,Low,Duplicate,Database,PROJ-B,user_14,dev_7,13.0,594.6,0,1,0,Sprint 17,
PROJ-A-2628,Bug,Low,Resolved,Backend,PROJ-A,user_21,dev_13,,105.8,0,1,0,,
PROJ-D-2629,Story,Medium,Done,Database,PROJ-B,user_10,dev_10,5.0,344.4,3,3,0,Sprint 11,security
